user,prompt,key,press_time,release_time,dwell_time,p2p_time,r2p_time,r2r_time
Olivia_Chen,The quick brown fox jumps over the lazy dog.,h,4394.600000023842,4514.9000000059605,106.09463053635976,0.0,0.0,0.0
Olivia_Chen,The quick brown fox jumps over the lazy dog.,e,4490.100000023842,4624.600000023842,110.6884810214281,93.07094905350402,0.0,99.78120082362565
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,4597.5,4745.4000000059605,125.08700762859135,112.32731785561236,0.0,108.78646998228508
Olivia_Chen,The quick brown fox jumps over the lazy dog.,q,4705.600000023842,4802.200000017881,86.80466316961171,95.84079212168696,0.0,52.27346386126624
Olivia_Chen,The quick brown fox jumps over the lazy dog.,u,4765.700000017881,4863.4000000059605,84.29678442657062,55.97179028673863,0.0,45.15531239035821
Olivia_Chen,The quick brown fox jumps over the lazy dog.,i,4937.800000011921,5041.4000000059605,85.41426099937526,163.87538814297156,75.40957007896968,157.75788239866438
Olivia_Chen,The quick brown fox jumps over the lazy dog.,c,5063.800000011921,5166.0,85.03597313629191,116.14267890612952,23.615712408107125,109.00739015357334
Olivia_Chen,The quick brown fox jumps over the lazy dog.,k,5124.100000023842,5253.100000023842,109.76742973591196,56.55304749119186,0.0,70.59769950807805
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,5277.800000011921,5409.600000023842,106.90961492529608,148.25919189952276,25.61991160032295,135.14727237116765
Olivia_Chen,The quick brown fox jumps over the lazy dog.,b,5423.700000017881,5572.800000011921,134.24980489403453,144.22246648259434,15.117700825142759,134.59894091142502
Olivia_Chen,The quick brown fox jumps over the lazy dog.,r,5583.100000023842,5718.700000017881,121.7289277806557,155.21532543887093,10.011730044292362,123.16079027643168
Olivia_Chen,The quick brown fox jumps over the lazy dog.,o,5691.200000017881,5815.4000000059605,105.65458568400733,103.40078216938495,0.0,74.92340024407736
Olivia_Chen,The quick brown fox jumps over the lazy dog.,w,5784.300000011921,5900.800000011921,93.64475526737067,85.53471712395178,0.0,74.94104767254643
Olivia_Chen,The quick brown fox jumps over the lazy dog.,n,5868.9000000059605,6019.300000011921,126.56681289617799,85.36565425080555,0.0,104.26904703978164
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,5976.200000017881,6113.100000023842,118.47457392167323,104.08064387528358,0.0,82.087906672706
Olivia_Chen,The quick brown fox jumps over the lazy dog.,f,6075.200000017881,6201.100000023842,115.53301664379363,87.1954594853758,0.0,73.53905838878894
Olivia_Chen,The quick brown fox jumps over the lazy dog.,o,6171.4000000059605,6318.0,118.94835134735914,91.76228062181896,0.0,102.4023890746496
Olivia_Chen,The quick brown fox jumps over the lazy dog.,x,6333.0,6454.600000023842,102.42461764116027,159.16367097370363,15.02859838088425,118.82463793656538
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,6424.700000017881,6532.4000000059605,95.62476290791275,92.5332152544117,0.0,66.62279813984622
Olivia_Chen,The quick brown fox jumps over the lazy dog.,j,6493.100000023842,6558.700000017881,56.730072615189506,63.94388958262791,0.0,22.32758411242887
Olivia_Chen,The quick brown fox jumps over the lazy dog.,u,6644.200000017881,6718.300000011921,59.33705143632228,137.87963044457027,83.63517441692943,137.16480597494547
Olivia_Chen,The quick brown fox jumps over the lazy dog.,m,6818.4000000059605,6888.200000017881,65.86078079572647,179.38578769132408,106.16521531898877,141.6398949525693
Olivia_Chen,The quick brown fox jumps over the lazy dog.,p,6953.9000000059605,7062.700000017881,90.88602759515099,129.63419807059157,68.2814231755925,158.75552341636586
Olivia_Chen,The quick brown fox jumps over the lazy dog.,s,7034.300000011921,7164.800000011921,109.61574084128608,83.0590426353094,0.0,79.57121051104063
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,7118.5,7210.100000023842,83.98256975589156,81.72235621573414,0.0,39.27857149935109
Olivia_Chen,The quick brown fox jumps over the lazy dog.,o,7179.700000017881,7306.5,107.6194644334478,59.4202057147048,0.0,84.84774617060698
Olivia_Chen,The quick brown fox jumps over the lazy dog.,v,7250.5,7357.800000011921,96.89286770284559,71.82148041931586,0.0,41.00437874814682
Olivia_Chen,The quick brown fox jumps over the lazy dog.,e,7386.600000023842,7544.5,137.7793924203683,132.49851743449025,30.041080999146285,168.5070706761746
Olivia_Chen,The quick brown fox jumps over the lazy dog.,r,7463.300000011921,7571.800000011921,84.89141936220128,80.86591147930274,0.0,24.208491391140814
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,7513.90000000596,7680.0,140.81431321250358,51.61051944552053,0.0,101.34959096261446
Olivia_Chen,The quick brown fox jumps over the lazy dog.,t,7631.200000017881,7744.90000000596,96.49242733381374,110.77151601288233,0.0,55.86409132420049
Olivia_Chen,The quick brown fox jumps over the lazy dog.,h,7712.700000017881,7850.40000000596,107.73303659078512,75.57733673557067,0.0,94.11496763612898
Olivia_Chen,The quick brown fox jumps over the lazy dog.,e,7783.40000000596,7966.5,178.01462164609603,67.99223453869928,0.0,97.8364772200143
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,7932.600000023842,8098.600000023842,148.04062022641475,146.15923886856098,0.0,117.14934638316917
Olivia_Chen,The quick brown fox jumps over the lazy dog.,l,8072.100000023842,8203.40000000596,117.02033722569614,143.53144179228929,0.0,95.02356655513506
Olivia_Chen,The quick brown fox jumps over the lazy dog.,a,8167.800000011921,8268.800000011921,80.07738480088626,91.7035650542778,0.0,56.978434992560665
Olivia_Chen,The quick brown fox jumps over the lazy dog.,z,8374.800000011921,8458.600000023842,69.09869789286935,198.28318370115434,107.82407266141819,162.98894401421586
Olivia_Chen,The quick brown fox jumps over the lazy dog.,y,8473.700000017881,8577.40000000596,89.48896353161086,96.67737407905587,17.008022038781558,98.58244267704296
Olivia_Chen,The quick brown fox jumps over the lazy dog., ,8596.100000023842,8724.0,103.51330313518159,121.01367232538614,21.726545355966298,125.67675685673879
Olivia_Chen,The quick brown fox jumps over the lazy dog.,d,8657.40000000596,8794.800000011921,112.30722526897064,59.232514335889505,0.0,61.373179892414306
Olivia_Chen,The quick brown fox jumps over the lazy dog.,o,8766.5,8925.700000017881,135.3305535226996,104.36431032953983,0.0,112.22744024636552
