user,prompt,key,press_time,release_time,dwell_time,p2p_time,r2p_time,r2r_time
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,h,4394.600000023842,4514.9000000059605,113.6224010525052,0.0,0.0,0.0
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,e,4490.100000023842,4624.600000023842,111.97101985130696,87.68630013249567,0.0,120.37577183982248
Benjamin_Carter,The quick brown fox jumps over the lazy dog., ,4597.5,4745.4000000059605,138.42322461622587,95.69914323139183,0.0,145.02780483706766
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,q,4705.600000023842,4802.200000017881,82.08818955131099,89.4105620193252,0.0,64.880743861393
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,u,4765.700000017881,4863.4000000059605,84.89637786329894,58.19060973712625,0.0,73.7080123016985
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,i,4937.800000011921,5041.4000000059605,85.8787329816221,158.20592296527713,79.69690157559353,189.96135368863054
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,c,5063.800000011921,5166.0,90.62346938211135,112.44875307463052,23.28955172240635,145.1428988446196
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,k,5124.100000023842,5253.100000023842,107.6711582151233,52.885168450422945,0.0,96.99198101936835
Benjamin_Carter,The quick brown fox jumps over the lazy dog., ,5277.800000011921,5409.600000023842,115.27999518296484,157.76004166646518,27.583797595549864,177.06990674296634
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,b,5423.700000017881,5572.800000011921,143.6987368776072,132.46919643759114,15.489384061135409,183.59204265245253
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,r,5583.100000023842,5718.700000017881,113.4826400688178,146.649581271381,11.26230898639459,171.49182903893652
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,o,5691.200000017881,5815.4000000059605,112.60598728834304,98.70356795634726,0.0,114.88883230873401
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,w,5784.300000011921,5900.800000011921,112.0301020801343,87.2355824164038,0.0,97.21653695812542
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,n,5868.9000000059605,6019.300000011921,121.08956895956078,79.48111472196635,0.0,125.33300926928618
Benjamin_Carter,The quick brown fox jumps over the lazy dog., ,5976.200000017881,6113.100000023842,113.88177470474831,104.5655464483899,0.0,109.16717281204816
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,f,6075.200000017881,6201.100000023842,102.1663754847627,101.46059912500824,0.0,95.4820131167784
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,o,6171.4000000059605,6318.0,137.12736702614043,83.1437018334157,0.0,125.46967250580053
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,x,6333.0,6454.600000023842,103.26060122291076,159.04310267612087,14.863923742192316,173.79479641033578
Benjamin_Carter,The quick brown fox jumps over the lazy dog., ,6424.700000017881,6532.4000000059605,91.03906653898665,80.3744334792246,0.0,88.46234522473621
Benjamin_Carter,The quick brown fox jumps over the lazy dog.,j,6493.100000023842,6558.700000017881,58.55843279965079,59.27956621939787,0.0,30.787792276205863
