user,prompt,key,press_time,release_time,dwell_time,p2p_time,r2p_time,r2r_time
user_15,The quick brown fox jumps over the lazy dog.,h,4394.600000023842,4514.9000000059605,117.72966202702608,0.0,0.0,0.0
user_15,The quick brown fox jumps over the lazy dog.,e,4490.100000023842,4624.600000023842,130.4530110660484,107.0842188228754,0.0,110.99369809864736
user_15,The quick brown fox jumps over the lazy dog., ,4597.5,4745.4000000059605,147.39771681854472,106.30551167608854,0.0,126.78388130981102
user_15,The quick brown fox jumps over the lazy dog.,q,4705.600000023842,4802.200000017881,90.97107102027823,108.858225826355,0.0,56.510631933084305
user_15,The quick brown fox jumps over the lazy dog.,u,4765.700000017881,4863.4000000059605,106.99810354167231,68.25179069905582,0.0,65.83742991956629
user_15,The quick brown fox jumps over the lazy dog.,i,4937.800000011921,5041.4000000059605,100.03037174253308,176.94006373040156,81.35670357011531,191.66105387422982
user_15,The quick brown fox jumps over the lazy dog.,c,5063.800000011921,5166.0,106.97441257236663,138.29956848689838,25.110594778072,130.14878163420212
user_15,The quick brown fox jumps over the lazy dog.,k,5124.100000023842,5253.100000023842,138.01638718650457,64.43729593755268,0.0,89.41735238488539
user_15,The quick brown fox jumps over the lazy dog., ,5277.800000011921,5409.600000023842,144.40884748267246,159.51856119370788,26.616461859975924,176.27859169755746
user_15,The quick brown fox jumps over the lazy dog.,b,5423.700000017881,5572.800000011921,167.37751665049225,167.5766376251377,14.685192729926102,173.73960742267187
user_15,The quick brown fox jumps over the lazy dog.,r,5583.100000023842,5718.700000017881,143.59663359283567,166.51901849911383,10.512204416449897,149.963241968319
user_15,The quick brown fox jumps over the lazy dog.,o,5691.200000017881,5815.4000000059605,125.07131680634721,109.38705340953263,0.0,106.1087258658572
user_15,The quick brown fox jumps over the lazy dog.,w,5784.300000011921,5900.800000011921,119.46229562518143,102.54700320135613,0.0,86.34228759874688
user_15,The quick brown fox jumps over the lazy dog.,n,5868.9000000059605,6019.300000011921,148.50650701817406,86.83800896460757,0.0,128.5737833279065
user_15,The quick brown fox jumps over the lazy dog., ,5976.200000017881,6113.100000023842,145.51707747301558,112.16024664303615,0.0,88.68003187315003
user_15,The quick brown fox jumps over the lazy dog.,f,6075.200000017881,6201.100000023842,121.58097732232126,113.40825092539116,0.0,98.30202890014786
user_15,The quick brown fox jumps over the lazy dog.,o,6171.4000000059605,6318.0,152.62181311498537,98.25082764038103,0.0,127.53932242441707
user_15,The quick brown fox jumps over the lazy dog.,x,6333.0,6454.600000023842,112.77918197699425,173.82596192024494,17.208403273225862,142.09887780111674
user_15,The quick brown fox jumps over the lazy dog., ,6424.700000017881,6532.4000000059605,115.59811924874971,94.36690551693592,0.0,79.34144989871173
user_15,The quick brown fox jumps over the lazy dog.,j,6493.100000023842,6558.700000017881,62.986592052248,68.64933281517204,0.0,25.778063231465346
user_15,The quick brown fox jumps over the lazy dog.,u,6644.200000017881,6718.300000011921,73.44892505647866,169.30585646922137,103.38788084082935,164.95580464574059
user_15,The quick brown fox jumps over the lazy dog.,m,6818.4000000059605,6888.200000017881,66.81506335547363,182.4978049621147,116.65631848499092,180.27252420103866
user_15,The quick brown fox jumps over the lazy dog.,p,6953.9000000059605,7062.700000017881,101.82739168642473,152.0188453727726,74.62147962924192,184.28232886117408
user_15,The quick brown fox jumps over the lazy dog.,s,7034.300000011921,7164.800000011921,120.13945990455477,79.78190332199055,0.0,103.11508153046705
user_15,The quick brown fox jumps over the lazy dog., ,7118.5,7210.100000023842,83.68706673175888,92.40327829922697,0.0,49.444913403018155
user_15,The quick brown fox jumps over the lazy dog.,o,7179.700000017881,7306.5,124.01538043596612,69.44460208682177,0.0,102.09605696110013
user_15,The quick brown fox jumps over the lazy dog.,v,7250.5,7357.800000011921,111.50800385123492,75.76866928723776,0.0,52.422023959803965
user_15,The quick brown fox jumps over the lazy dog.,e,7386.600000023842,7544.5,158.99586411501573,155.0017646159428,33.36429015500391,198.14763657363108
user_15,The quick brown fox jumps over the lazy dog.,r,7463.300000011921,7571.800000011921,111.82672453852315,78.18801224641093,0.0,28.933871535840318
user_15,The quick brown fox jumps over the lazy dog., ,7513.90000000596,7680.0,179.5450783083571,55.158070974455455,0.0,122.54286734766166
user_15,The quick brown fox jumps over the lazy dog.,t,7631.200000017881,7744.90000000596,101.76329882761522,114.24895277606528,0.0,71.22587152727971
user_15,The quick brown fox jumps over the lazy dog.,h,7712.700000017881,7850.40000000596,138.14617926714877,87.62115374371055,0.0,108.67995675626536
user_15,The quick brown fox jumps over the lazy dog.,e,7783.40000000596,7966.5,191.71667035551795,80.60364598267859,0.0,125.22444330047583
user_15,The quick brown fox jumps over the lazy dog., ,7932.600000023842,8098.600000023842,178.19458123726295,157.2682949906268,0.0,140.6178388528243
user_15,The quick brown fox jumps over the lazy dog.,l,8072.100000023842,8203.40000000596,138.32832750691196,152.88112828012697,0.0,106.600463499789
user_15,The quick brown fox jumps over the lazy dog.,a,8167.800000011921,8268.800000011921,100.92485969944988,93.44830585448821,0.0,61.88231500930686
user_15,The quick brown fox jumps over the lazy dog.,z,8374.800000011921,8458.600000023842,87.92594741531569,247.51758467819596,111.26206529457794,177.79095636896656
user_15,The quick brown fox jumps over the lazy dog.,y,8473.700000017881,8577.40000000596,111.15951967268533,105.50977017838373,17.83014962132014,114.72241553911209
user_15,The quick brown fox jumps over the lazy dog., ,8596.100000023842,8724.0,132.27544923592097,122.73716443317464,21.97824707573625,159.65832362723896
user_15,The quick brown fox jumps over the lazy dog.,d,8657.40000000596,8794.800000011921,145.4441878346672,71.80423394874086,0.0,74.98753486525183
user_15,The quick brown fox jumps over the lazy dog.,o,8766.5,8925.700000017881,155.29884076272737,116.4646162201118,0.0,140.2220877329602
user_15,The quick brown fox jumps over the lazy dog.,g,8871.300000011921,9002.300000011921,136.08552742631082,125.1495529421606,0.0,76.12919538519076
user_15,The quick brown fox jumps over the lazy dog.,.,9189.5,9307.600000023842,133.14391571438122,346.9084859659234,219.05085403776928,295.9459787442363
user_15,Never underestimate the power of a good book.,e,10230.100000023842,10324.5,99.94385433919545,0.0,0.0,0.0
user_15,Never underestimate the power of a good book.,v,10390.30000001192,10474.80000001192,83.60481074514547,163.36468621440372,68.19157193951143,149.54377865969482
user_15,Never underestimate the power of a good book.,e,10532.100000023842,10672.30000001192,129.46890209342766,154.90420301927784,64.99419430650362,205.3196457133088
user_15,Never underestimate the power of a good book.,r,10603.90000000596,10757.100000023842,153.16254524201247,78.68823420790861,0.0,89.16466642668333
user_15,Never underestimate the power of a good book., ,10690.20000001788,10818.90000000596,137.1308707184997,96.1443019818518,0.0,71.06977591081157
user_15,Never underestimate the power of a good book.,u,11014.600000023842,11093.30000001192,75.39607727876451,355.1883353881965,227.1179278768613,265.38979444094497
user_15,Never underestimate the power of a good book.,n,11199.70000001788,11300.40000000596,102.46044162842061,190.34547563226022,122.93937697164381,208.52815026036177
user_15,Never underestimate the power of a good book.,d,11268.30000001192,11362.90000000596,97.6170076120117,72.77128777579794,0.0,66.07347548869147
user_15,Never underestimate the power of a good book.,e,11444.5,11588.90000000596,145.5019949649276,187.8812852313639,92.73505904500266,227.45783700086574
user_15,Never underestimate the power of a good book.,r,11492.20000001788,11681.100000023842,189.41876170661376,48.388428668158284,0.0,99.69079567848812
user_15,Never underestimate the power of a good book.,e,11731.80000001192,11890.0,150.84142988212432,236.43988934518734,57.36584768871109,227.71234695923116
user_15,Never underestimate the power of a good book.,s,11834.90000000596,12011.80000001192,175.5536122291351,115.20153821245964,0.0,129.68552980085425
user_15,Never underestimate the power of a good book.,t,11946.90000000596,12114.600000023842,171.59825298867673,108.23756920687268,0.0,109.89490338168446
user_15,Never underestimate the power of a good book.,i,12083.30000001192,12174.70000001788,95.75213673166625,142.46756289891331,0.0,62.55725341534969
user_15,Never underestimate the power of a good book.,m,12267.40000000596,12399.100000023842,131.69399436676773,207.78704893623498,97.37028769236281,235.36941997099964
user_15,Never underestimate the power of a good book.,Backspace,12908.100000023842,13004.80000001192,94.74673571795547,665.8850100835306,623.8945588068117,654.2088035598123
user_15,Never underestimate the power of a good book.,Backspace,13078.0,13203.90000000596,122.58097397249014,193.55470521954402,82.16169335210985,215.39834474374496
user_15,Never underestimate the power of a good book.,i,13974.100000023842,14059.0,85.42901405031525,988.1768339244727,871.7402561753325,857.0825591432176
user_15,Never underestimate the power of a good book.,m,14170.20000001788,14312.30000001192,144.00679784759924,197.70405561285062,122.94257557143376,266.96887622030044
user_15,Never underestimate the power of a good book.,a,14278.40000000596,14428.100000023842,159.80002405097187,107.79012570183174,0.0,125.23214433074821
user_15,Never underestimate the power of a good book.,t,14358.600000023842,14498.20000001788,147.89432891649093,91.3028248435434,0.0,69.08536575801344
user_15,Never underestimate the power of a good book.,e,14470.70000001788,14641.70000001788,175.2648240287715,120.9927412417746,0.0,139.1033477487798
user_15,Never underestimate the power of a good book., ,14579.40000000596,14716.600000023842,138.6546779636441,119.05998915611961,0.0,82.6579906110365
user_15,Never underestimate the power of a good book.,t,14734.40000000596,14867.80000001192,141.94016870192183,163.94384217631364,19.970642186411457,163.82725720163887
user_15,Never underestimate the power of a good book.,h,14833.20000001788,14975.5,143.76396573124455,100.03427775633702,0.0,112.9452428248763
user_15,Never underestimate the power of a good book.,e,14897.30000001192,15093.0,203.13433634075483,69.67733136797442,0.0,124.61383057977488
user_15,Never underestimate the power of a good book., ,15022.0,15139.100000023842,126.21658531063925,118.378986772118,0.0,49.46931590317368
user_15,Never underestimate the power of a good book.,p,15214.30000001192,15406.70000001788,173.59508913372326,186.48779583029017,83.2695539099095,274.1949636165245
user_15,Never underestimate the power of a good book.,o,15307.0,15453.40000000596,135.60166984003945,104.23614225395,0.0,48.55451954572162
user_15,Never underestimate the power of a good book.,w,15382.100000023842,15480.30000001192,108.34047201275251,79.96949201534564,0.0,25.06332473830372
user_15,Never underestimate the power of a good book.,e,15575.40000000596,15764.20000001788,184.49318409278098,212.80354522858,110.62919353589928,297.81679144927284
user_15,Never underestimate the power of a good book.,r,15685.80000001192,15807.0,122.93055760070867,113.04035330392536,0.0,44.1512830457742
user_15,Never underestimate the power of a good book., ,15742.0,15889.40000000596,148.87352501918542,60.363883276721054,0.0,83.57871818354825
user_15,Never underestimate the power of a good book.,f,15911.90000000596,15991.600000023842,75.76059856100038,179.75912814939025,25.518139702967442,110.1660511613727
user_15,Never underestimate the power of a good book.,Backspace,16215.40000000596,16318.70000001788,90.00283467255011,345.5057745232706,252.3496819133589,370.9842792810932
user_15,Never underestimate the power of a good book.,o,16373.5,16527.90000000596,147.49406383773044,162.064583512147,63.13966894591913,217.7772820183705
user_15,Never underestimate the power of a good book.,f,16462.20000001788,16611.80000001192,165.66576727864688,91.31793623837216,0.0,82.10440502212745
user_15,Never underestimate the power of a good book., ,16566.600000023842,16665.80000001192,95.4257284571211,117.32334321306593,0.0,59.05511681182368
user_15,Never underestimate the power of a good book.,a,16646.90000000596,16818.0,190.52301421222512,83.60592600608241,0.0,165.26144955576416
user_15,Never underestimate the power of a good book., ,16736.80000001192,16877.70000001788,127.50793511866603,94.85275256108275,0.0,68.61207432393063
user_15,Never underestimate the power of a good book.,g,16856.100000023842,17008.80000001192,162.40734309941635,129.4245209492285,0.0,137.36633425357326
user_15,Never underestimate the power of a good book.,o,16982.600000023842,17038.0,51.576171808105165,127.58616431213743,0.0,31.379303884046863
user_15,Never underestimate the power of a good book.,o,17110.100000023842,17236.600000023842,132.59095442455177,137.76937364565546,85.44928630468206,213.52103695427382
user_15,Never underestimate the power of a good book.,d,17209.0,17325.100000023842,116.9035919681512,98.00624047649045,0.0,95.46617702708836
user_15,Never underestimate the power of a good book., ,17279.600000023842,17383.70000001788,103.92968478484163,71.54195323429317,0.0,59.00695608547456
user_15,Never underestimate the power of a good book.,b,17398.20000001788,17523.90000000596,133.4277990798441,132.91577050904,16.543540321360535,148.26654158427044
user_15,Never underestimate the power of a good book.,o,17518.70000001788,17572.30000001192,53.961511232154905,132.42010806678545,0.0,56.44834675305375
user_15,Never underestimate the power of a good book.,o,17632.600000023842,17781.600000023842,158.81302934251224,115.26644793491978,69.21261442065813,215.20124879081578
user_15,Never underestimate the power of a good book.,k,17758.100000023842,17876.40000000596,100.55820156919474,130.6864721190202,0.0,91.11061913396736
user_15,Never underestimate the power of a good book.,.,18022.10000002384,18139.40000000596,107.9703737386239,297.67545270220603,171.64402163335762,263.82157666962485
user_15,The early bird catches the worm.,h,19209.30000001192,19344.90000000596,132.42663832439445,0.0,0.0,0.0
user_15,The early bird catches the worm.,e,19274.80000001192,19359.80000001192,87.75274959241709,67.81270819091573,0.0,15.537205392276327
user_15,The early bird catches the worm., ,19620.0,19803.20000001788,176.301004979244,373.22173572783726,281.3225234539561,492.3114783131424
user_15,The early bird catches the worm.,e,19775.5,19920.70000001788,139.1315282097123,171.77713437972406,0.0,121.20809878797786
user_15,The early bird catches the worm.,a,19884.0,20044.10000002384,171.16754357501753,103.77641929641074,0.0,140.17930761935187
user_15,The early bird catches the worm.,r,19925.40000000596,20095.90000000596,173.6019601881089,45.26831226122702,0.0,56.21183145405278
user_15,The early bird catches the worm.,l,20076.80000001192,20241.5,176.08537452262237,170.2823127597752,0.0,156.0821842067261
user_15,The early bird catches the worm.,y,20198.80000001192,20369.20000001788,184.71531919766852,131.83616228868866,0.0,137.90144157562563
user_15,The early bird catches the worm., ,20298.40000000596,20439.40000000596,147.33062233088995,101.23315379393432,0.0,69.01813034003811
user_15,The early bird catches the worm.,b,20569.5,20654.0,84.66253457957275,290.45082958256273,140.54078665091077,222.96284965701915
user_15,The early bird catches the worm.,i,20709.5,20874.40000000596,165.01561574283957,149.95396545210858,59.32621564334679,242.67456706443693
user_15,The early bird catches the worm.,r,20793.60000002384,20915.70000001788,117.46635545172064,95.20441095705823,0.0,44.10639213481063
user_15,The early bird catches the worm.,d,20972.30000001192,21107.5,139.21540694022246,177.78207811269752,61.13816540149916,181.9133669641245
user_15,The early bird catches the worm., ,21079.0,21190.90000000596,118.54022779179758,122.29192362328696,0.0,89.80331305377518
user_15,The early bird catches the worm.,c,21154.60000002384,21299.40000000596,144.48136487505607,71.2004566272782,0.0,109.56969148679572
user_15,The early bird catches the worm.,a,21277.0,21447.0,193.88783573707977,138.11010241064164,0.0,152.48229732430633
user_15,The early bird catches the worm.,t,21399.30000001192,21524.40000000596,128.7476025177943,128.9728527379716,0.0,80.92560923173242
user_15,The early bird catches the worm.,c,21620.80000001192,21724.30000001192,106.74111019162181,221.12491285953027,114.56934956521019,226.2297915484607
user_15,The early bird catches the worm.,h,21737.90000000596,21848.5,117.81315139548929,123.98049507394283,15.008924627573421,140.37078825077418
user_15,The early bird catches the worm.,e,21800.40000000596,21937.30000001192,153.59564831210278,71.64558927454794,0.0,82.76837525895132
user_15,The early bird catches the worm., ,21917.70000001788,22075.5,165.92892888767122,109.8645195366421,0.0,142.2914666700049
