user,prompt,key,press_time,release_time,dwell_time,p2p_time,r2p_time,r2r_time
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,h,4394.600000023842,4514.9000000059605,143.58193451156478,0.0,0.0,0.0
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,e,4490.100000023842,4624.600000023842,148.7273301868886,90.38359418356542,0.0,93.78572231510746
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog., ,4597.5,4745.4000000059605,151.30612304050717,98.98918499324718,0.0,109.70810366323519
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,q,4705.600000023842,4802.200000017881,109.75842838655998,105.81110868111813,0.0,53.17431875112041
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,u,4765.700000017881,4863.4000000059605,100.10852766654126,56.154845032084935,0.0,55.648331706063175
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,i,4937.800000011921,5041.4000000059605,117.6893236002902,174.90465393728485,67.34782296736181,156.96418819965726
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,c,5063.800000011921,5166.0,123.12597821720597,132.15321894754422,20.34357922696924,116.91842711087068
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,k,5124.100000023842,5253.100000023842,135.21851531861608,61.75189621528694,0.0,74.17607518667732
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog., ,5277.800000011921,5409.600000023842,148.08433217686914,145.02661582758705,22.118321676116842,137.656236471824
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,b,5423.700000017881,5572.800000011921,165.1117106353877,143.28155648926293,11.794849876313933,158.23972465276003
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,r,5583.100000023842,5718.700000017881,149.00575721194718,143.70193576328222,8.776695645548124,137.12204170382626
Sophia_Rodriguez,The quick brown fox jumps over the lazy dog.,o,5691.200000017881,5815.4000000059605,138.31236442988816,101.2040155370297,0.0,88.60691582471252
